-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,17,17,17,17,17,17,17,18,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,1,2,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,3,-1,-1,-1,11,-1,-1,16,17,18,-1,-1,16,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,28,1,1,1,30,1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,13,36,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,4,17,17,17,17,17,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,0,13,36,36,10,-1,-1,-1,24,25,25,25,26,-1,-1,-1,-1,-1
8,10,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,-1,8,10,-1,-1,-1,-1,-1,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,11,-1,-1,-1,-1,-1,-1,0,13,36,36,36,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,11,-1,-1,-1,-1,-1,0,13,36,36,36,36,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
8,10,-1,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1,0,2,-1,-1,-1,24,25,25,25,25,26,-1,11,-1,11,-1,-1,-1,-1,0,13,36,36,36,36,36,10,-1,-1,-1,-1,0,1,1,2,-1,-1,8,36,10
8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,1,1,1,1,1,13,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,11,-1,-1,-1,-1,8,36,36,36,36,36,36,10,-1,-1,-1,-1,8,36,36,10,-1,-1,8,36,10
